Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622815851.3723907,12.29,120,90,120,90,1.035710096359253,1.080198884010315,1.8491630246844937
1622815851.574693,12.29,120,90,120,90,1.087932825088501,1.0444958209991455,1.8383265185900182
1622815851.7771878,12.29,120,90,120,90,1.1397883892059326,1.0067285299301147,1.8284492045397254
1622815851.9789357,12.29,120,90,120,90,1.1883330345153809,0.964555561542511,1.8201284776438043
1622815852.1811507,12.29,120,90,120,90,1.2360787391662598,0.920210063457489,1.810327229729996
1622815852.3835452,12.29,120,90,120,90,1.281425952911377,0.8721896409988403,1.7971229743509245
1622815852.5849593,12.29,120,90,120,90,1.328892469406128,0.8190902471542358,1.7810896049480034
1622815852.788027,12.29,120,90,120,90,1.370596170425415,0.7642216086387634,1.7751249601821704
1622815852.9903216,12.29,120,90,120,90,1.3966152667999268,0.7277000546455383,1.7637058828278058
1622815853.1926262,12.29,120,90,120,90,1.4495832920074463,0.6476906538009644,1.7547630392369042
1622815853.3957171,12.29,120,90,120,90,1.4710392951965332,0.6090654134750366,1.7442234234660918
1622815853.598199,12.29,120,90,120,90,1.515023946762085,0.5244078040122986,1.7266597570746982
1622815853.7998781,12.29,120,90,120,90,1.5369937419891357,0.4786505401134491,1.717304438731231
1622815854.0017781,12.29,120,90,120,90,1.5745723247528076,0.3891834616661072,1.7017769002850354
1622815854.2040486,12.29,120,90,120,90,1.6029760837554932,0.3160632848739624,1.6901929262297293
1622815854.406538,12.29,120,90,120,90,1.629105567932129,0.24584105610847473,1.678929763842564
1622815854.6096883,12.29,120,90,120,90,1.6539113521575928,0.17055374383926392,1.667439753972274
1622815854.8122864,12.29,120,90,120,90,1.6752650737762451,0.09704872220754623,1.6540560153114177
1622815855.0144892,12.29,120,90,120,90,1.6959238052368164,0.02174554020166397,1.6449120358667553
1622815855.2176073,12.29,120,90,120,90,1.714672565460205,0.05709873512387276,1.6375566956187846
1622815855.4196692,12.29,120,90,120,90,1.7294347286224365,0.1361778974533081,1.620468319272017
1622815855.62193,12.29,90,60,90,60,1.742872714996338,0.21386778354644775,1.6119745593429697
1622815855.8234904,12.29,90,60,90,60,1.7522692680358887,0.2903032898902893,1.6137372850322804
1622815856.0259154,12.29,90,60,90,60,1.7524940967559814,0.360381543636322,1.6049291845318328
